herkunftId,bemerkung
704,"Vermutlich Mühlviertel (Jägermühl-Brücke bei Rohrbach), Oberösterreich.
Theoretisch auch weitere Möglichkeiten (z.B. Salzburg) zu überprüfen.
https://books.google.at/books?id=ZI5kAAAAcAAJ&pg=PA345&lpg=PA345&dq=St%C3%B6germ%C3%BChl&source=bl&ots=Yxo0gwM11R&sig=ACfU3U0poLRFGNqqTM3ArPt7OTRB_-ZImQ&hl=de&sa=X&ved=2ahUKEwjYxe6ywNngAhUPRBoKHUD9CUAQ6AEwAnoECAQQAQ#v=onepage&q=St%C3%B6germ%C3%BChl&f=false S. 345.
ALLE VERMUTUNGEN SIND FALSCH! Eindeutig richtig ist: Jägermühle als Mühle im Ort Strass-St. Sixt, Pfarre Neukirchen am Walde!!!!!"
698,"Hopfgarten i. Brixental: Historisch Salzburg (heute, seit 1816 Tirol).
"
708,"Schloss Wolfstein nordwestl. von Freyung/Passau?, Wolfstein in Niederösterreich?"
709,"Wahrscheinlich sind https://de.wikipedia.org/wiki/Holzkirchen_(Ortenburg) und https://de.wikipedia.org/wiki/Holzkirchen_(Oberbayern).

Aber zu wenige Datensätze, um sicher zu sein. Transportiert wird Holz, Schindeln, Taufelholz.
Eine Durchsicht der MAtriken von Heining hat nichts ergeben."
760,Landkreis Kelheim (Bayern).
713,"""Nicolsbach"" könnte eine alte Bezeichnug für ""Igelsbach""/""Iggensbach"" sein.
Das würde auch zur Person ""Georg Zacher"" passen, der auch unter Iggensbach geannt wird.
Beim Erstellen der Register berücksichtigen und überprüfen.
"
715,"Ehemalige Herrschaft der Grafen Kuefstein. Ortsteil von Waizenkirchen, Oberösterreich (Wasserschloss)
https://de.wikipedia.org/wiki/Schloss_Weidenholz"
716,Unsicher. Evtl. Matt in Innbayern (heute Oberösterreich).
719,"Reichsstadt Weißenburg
Gehört zu DS 23128"
721,Wahrscheilich Bayern
722,Lautrach an der Iller nicht Lauterach bei Bregenz.
723,Wahrscheinlich Puchheim (Oberösterreich). Die Matriken (Attnang) setzen erst mit 1771 ein.
725,Nähe von Altötting/Bayern oder Perg/OÖ ?
726,"(Groß) Seelowitz / Židlochovice 
Sinzendorfsche Herrschaft"
734,Lesung des Herkunftsortes unsicher (Hall ?)
736,"Wahrscheinlich Wolfsegg in Bayern (Oberpfalz), nicht der gleichnamige Ort am Hausruck."
737,Heute Ortsteil von Nittendorf im LK Regensburg
741,"Wahrscheinlich die heutige Gemeinde Berndorf bei Salzburg (und kaum der Ortsteil Perndorf der Gemeinde Wendling im Hausruckviertel), denn B. muss ein Pfarrort gewesen sein und wurde flussaufwärts von einem Laufener Schiffmeister mit Wein versorgt."
320,"Heute Oberösterreich (Innviertel), siehe die beiden Jakob Burgermeister aus Esternberg und Pyrawang."
754,"Verschreibung von ""Schärding""? Quatsch - recte: Schönerting an der Vils, OT von Vilshofen
Die Personen kommen sonst auch aus Vilshofen, Schalding und Limbach.

CAVE: Nicht mit ""Schönering"" in Oberösterreich verwechseln!
"
797,Reichsstadt
775,"Die Identifizierung des Ortes in Oberösterreich - und nicht als Alkofen bei Vilshofen an der Donau - ergibt sich aus dem Ansuchen des Prälaten des Klosters St. Nicolai in Passau um Mautbefreiung (St. Nicolai hatte in Alkoven eine Pfarre inne) sowie aus der in den Pfarrmatriken nachweisbaren Personen bzw. durch Personen, die auch unter Orten in unmittelbarer Nachbarschaft aufscheinen."
778,Jungfrauenkloster Niedernburg zu Passau
787,Vermutlich Ottenthal in Niederösterreich.
792,"Nicht zu verwechseln mit Hällä (Hallein). Heute Teil von Ortenburg (Niederbayern).

Reichsunmittelbare Grafschaft Ortenburg."
968,Edirne
804,unklar
917,"höchstwahrscheinlich ident mit Kirchberg, da ein gewisser Veit Egger aus Kirchberg ist (1737 - Seite 590)"
809,"Bei Pottenstetten? Macht keinen Sinn, da die Personen sonst aus ganz anderen Gegenden kommen, vorrangig entlang der Donau zwischen Engelhartszell und Freizell.
Kein Hinweis in der Literatur oder auf den Katasterplänen."
810,"An der Iller, südlich von Ulm.
D. kam 1539 an Anton Fugger (Dietenheim-Brandenburg) und war bis 1805/06 in Familienbesitz.
Vor 1803 Vorderösterreich (im Besitz der Fugger, aber österreichisches Hoheitsrecht)."
815,"Mehrere Orte dieses Namens. 
Von der Schiffleutestruktur und den Gütern her aber Auerbach (teilweise auch in der alten Schreibform ""Aubach"") als heutiger Stadtteil von Passau. Es könnte Oberaubach (OÖ) gemeint sein, siehe Georg Spezinger aus Auerbach bzw. Neubach.
[Georg Spezinger ist aber vielfach in den Pfarrmatriken von Auerbach/Passau nachweisbar!!! z.B.: data.matricula-online.eu/de/deutschland/passau/passau-heining/002/?pg=265"
301,"Mehrere Möglichkeiten: bei Kelheim oder bei Steinach/Niederbayern.
Es ist aber eindeutig K. bei Kelheim, da vor allem Taufelholz transportiert wurde und die Gegend um Kelheim bekannt für den Export von Taufelholz war. AUßerdem kann die Familie Carl in K. bei Kelheim im Historischen Atlas nachgewisen werden (""Alte Carlsölde"") https://books.google.at/books?id=Nh3hDwAAQBAJ&pg=PA233&dq=Kapfelberg&hl=de&sa=X&ved=2ahUKEwiKhrzv95rrAhXDqaQKHYGPBC4Q6AEwAXoECAEQAg#v=onepage&q=Carls%C3%B6lde&f=false"
268,Reichsstadt; zur Unterscheidung vom Fürststift.
824,"Mannsdorf an der Donau (Niederösterreich)? - NEIN!
Ausgehend vom Schiffmeister Rosenauer von der Mühl und der gleichzeitigen Nennung des Ortes Partenstein kann man für den Schmied von Mannsdorf von Mannsdorf als KG von Haibach ob der Donau ausgehen. "
912,"Mehrere Möglichkeiten. Da Schneckentransporte, Steinheim als OT von Neu-Ulm am wahrscheinlichsten, da aus dem benachbarten Holzheim auch zahlreiche Schneckentransporte stammen und der Familienname ""Ulzelt/Unseld"" bis heute in Steinheim/Holzheim/Neu Ulm verbreitet ist.
Die Durchforsteun aller (katholischen) Matriken hat nichts gebarcht. Evangelisch?
Wäre dies richtig, so wäre die herrschaftliche Zugehörigkeit zur Reichsstadt Ulm gegeben: https://books.google.at/books?id=fe_gDwAAQBAJ&pg=PA298&dq=HADRY,+Historischer+Atlas+von+Bayern+steinheim&hl=de&sa=X&ved=2ahUKEwjRtaf-leP0AhVvhP0HHbELDf4Q6AF6BAgLEAI#v=onepage&q=HADRY%2C%20Historischer%20Atlas%20von%20Bayern%20steinheim&f=false"
825,1650 nach 200-jähriger Verpfändung an die Kurpfalz wider vom Erzstift Mainz eingelöst.
454,"Gebietsstreifen am rechten Donauufer gegenüber von Untermühl.
in Mapire als ""Kaiser"" eingezeichnet.
Auch in modernen Karten ist der Abschnitt als ""Kaiserau"" bezeichnet

siehe auch in der Literatur ""Antiquarius des Donaustroms"" : https://books.google.at/books?id=FPeam53pjgYC&pg=PA313&dq=KAiserau+Donau&hl=de&sa=X&ved=0ahUKEwjSrvuf5JzmAhVKw8QBHeGaAg4Q6wEIQTAD#v=onepage&q=KAiserau%20Donau&f=false  S. 313."
835,Teil des Trentino/Tirol.
846,OT von Duggendorf!
144,"Es gibt auch ein Rohrbach (Kallmünz) in Pfalz-Neuburg - bei Simon Pleyer aufgrund von Flößen und Holz und den weitren Abfahrsorten sicher! Bitte Achtung bei weiteren Einträgen.

Alle anderen Personen wurden bezüglich Güter (Rupfen/Leinwand), Schiffmeistern von der Mühl oder direkt in den Matriken nachgewiesen."
619,"Glashütte des Stifts Schlägl in Schwarzenberg.
Als Ortsbezeichnung belassen, aber mit Verweis auf Schwarzenberg."
849,Gebiet zwischen Fluß Nudel und Donau
854,"bei Ried, heute Innviertel"
916,Eventuell Taubenbrunn bei Eferding? Aufgrund Plättel 
864,Heute Pezinok in der Slowakei. 
867,Freising oder Passau
871,"Es gibt auch die Orte ""Sigl"" und ""Mahd"" in der Datenbank, die mit ""Siglmahd"" zusammenhängen müssen, da der Schiffmeister ""Thomas Wibmer"" unter allen drei Orten geführt wird. 
Siehe die Erläuterungen bei Sigl."
874,"Am Lech.
https://de.wikipedia.org/wiki/Seestall_%28Fuchstal%29"
875,"Innkreis, heute Oberösterreich."
673,"Evtl. Sarmingstein (die um 1700 barockisierte Kirche) - kein Beleg dafür gefunden (Eintrag aus 1721)!
Es handelt sich in jedem Fall um eine Lieferung von Baumaterial an eine Kirche."
884,"St. Valentin in Niederösterreich für Martin Perndl, da dieser eindeutig in den Matriken identifiziert wurde."
888,OT von Feldkirchen an der Donau.
909,Für die Familien Reberger (Matriken: Rehberger) und Schindlberger (Matriken: Schintlberger) eindeutig durch die Matrikelbücher belegt. Wöger konnte nicht zweifelsfrei gefunden werden (Eine Familie Wöger/Weger nur bis in die 1670er Jahre nachweisbar).
889,"Vornbach (Bayern), heute Gmde. Neuhaus am Inn, Landkreis Passau."
894,In der Nähe von Mauthausen an der Donau / Bezirk Perg.
895,"Unklar, ob Herkunft oder Familienname. Nicht lokalisiert.
Evtl. eine grobe Verballhornung von Andechs?"
131,"Dass es sich bei dem Ort um Bibersbach in der heutigen Stadt Passau und nicht um Piberbach in OÖ handelt, ergibt sich aus der Fahrtrichtung der Flöße sowie den anderern Orten, unter welchen die Schiffführer aufscheinen. Vor allem die häufige Nennung von Mitgliedern der Familie ""Spezinger"", die auch in ""Auerbach"", einem B. nahe gelegenen Ort an der Donau, nachweisbar sind, lässt auf B. (Heining) schließen. Bibersbach zu Neuburg am Inn und nicht zu Passau! Die GRafschaft Neuburg am Inn gehört zum Land ob der Enns!
Piberbach liegt donauabwärts von Aschach, kann nicht Ausgangspunkt von Flößen gewesen sein.
"
393,Heute Karlovac
899,"In den AMP (1706-1740) gibt es zahlreiche Lieferungen von Kalk durch den Schiffführer Franz Anhof aus A. Da sich alle Einträge auf diese Person beziehen, können die unterschiedlichen Schreibformen zu einem Ort A. zusammengefasst werden. Durch den häufigen Zusatz ""in/aus Bayern"" kann Aschach (an der Donau) in Oberösterreich (siehe dort) für Franz Anhof ausgeschlossen werden.

Zahlreich Möglichkeiten zu A. (in Bayern): Vgl. die Nennungen in geonames."
645,"Evtl. G. bei Hofkirchen im Mühlkreis. Eher aber ein Ort in Bayern (Gerersdorf, Gerasdorf?) oder eine Verschreibung aus Perasdorf, unter welcher die einzige Person aus G., Thomas Wibmer, auch aufscheint.
Der Transport von gedörrtem Obst spricht eindeutig für Bayern oder Passau.
Gerasorf in Niederösterreich ist daher auszuschließen."
902,"Ceský Krumlov, eindeutig ob de rLieferung an die dortigen Minoriten."
840,Siehe den Eintrag in den Normdatensätzen.
876,Die Pfarrechte waren im Besitz des Klosters Polling.
938,"Auengebiet rund um die Liegenschaft ""Gerl"" (siehe auch Familie Gerl) - heute subsummiert unter der Exlau.
Schiffmann, Bd. 1. S. 347, und Mapire: https://mapire.eu/en/map/cadastral/?bbox=1548523.4944420794%2C6178344.3733422095%2C1552151.8646284912%2C6179538.701909165&layers=osm%2C3"
941,"Die einzige Person, die in den AMP unter L. genannt ist (""Michael Prändl""), steht auch in Zusammenhang mit Hall in Tirol und Braunau am Inn. Entlang des Inns konnte jedoch kein passender Ort identifiziert werden. Der Ort ""Lohndorf"", ein OT von Dorf an der Pram mit Zufluss zum Inn, ist auszuschließen, da kein Hinweis auf den Schiffführer oder eine Familie ""Prändl"" in den Matriken gefunden werden konnte. Möglich wäre auch der Ort Lonsdorf, der in Linz aufgegangen ist. Siehe dazu SCHIFFMANN, Ortsnamen-Lexikon, 144. Ebenso könnte es sich um eine Variante von Lohndorf oder Landorf handeln."
945,"wahrscheinlich ident mit Sarmingstein - siehe https://books.google.at/books?id=lshDAAAAYAAJ&q=Serblingstein&dq=Serblingstein&hl=de&sa=X&ved=0ahUKEwj4rKKk_PDQAhUML8AKHVZ_B0cQ6AEIHDAA
"
946,"event. ident mit Haag (siehe Kaspar Schmid)
Kommt nur 1652 vor."
948,mehrere Möglichkeiten
947,"K. wird nur 1652 im Zusammenhang mit der Person Georg Mittermyar in den AMP genannt. Georg Mittermayr scheint 1652 auch unter der Ortsbezeichnung ""Kirchdorf"" auf. Es ist daher unklar, ob es sich um eine Verschreibung handelt, oder tatsächlich zwei unterschiedliche Orte gemeint sind. Sollte ""Kiesdorf"" korrekt sein, würde es sich um eine Katastralgemeinde von Esternberg in Oberösterreich (historisch Innviertel/Bayern) handeln."
951,"Ungar.: Csanád
Heute Rumänien
Hisorisch Banat?"
358,"Für die Pfarre/Pfarrer verwenden. Bitte, nicht mit dem Kloster St. Andrä an der Traisen verwechseln."
652,Evtl. Beuren bei Nürtingen (Schnecken!) oder auch identisch mit Beuren? Evtl. auch Benediktbeuern?
954,unklar
955,"Evtl. identisch mit Hafnerzell? 
Kommt nur einmal 1652 vor...
Die Person Bartholomäus Keltermayr bzw. eine Familie Keltermayr kann in den Matriken von Obernzell aber nicht nachgewiesen werden. Unklar!
[1652]!"
961,"Die genannte Person, Johann Paur, kommt mit (schlechtem) Obst. Dies trifft nur auf einen weiteren Paur Johann zu und dieser kommt aus Deggendorf, das in derselben Region liegt. "
881,OT von Esternberg [Schacher]
977,"Liegt bei Winterhof, OT von Esternberg. In Google Maps nicht eingezeichnet, aber im Kataster. Personen können alle in den Matriken von Esternberg unter Oberngrub nachgewiesen werden.

"
979,"Evtl. ""Räkh"". ? eher nicht, Rökh stimmt schon...)
R. wird in den AMP nur ein Mal genannt. Ein Christ. Pichler transportiert auf einem Pletl Mobilien für einen Kaspar Winkler. Alle Namen sind wenig spezifisch und der Transport wohl keine Handeslfahrt. "
980,"Friedberg bei Augsburg, aber in Bayern."
981,"Keiner der OT ""Moritz"" (Salzburg/Bayern bzw. Franken) macht Sinn!
Viel wahrscheinlicher ist eine wüste Verballhornung/Verschreibung von ""Rossatz"", da die identische Person sonst immer unter Rossatz aufscheint (Johann Mayr), von wo sie Wein donauaufwärts für Graf Lamberg transportiert, der zu jener Zeit in Bayern Kriegskommissär ist und das Schloss in Rossatz besaß."
986,"Am wahrscheinlichsten der Ort an der Altmühl. Jedoch kommt der einzige genannte Flößer, Balthasar Pachmayer, sonst auch in Garham vor, sodass auch eines der anderen bayerischen Eggersberg in Frage kommen könnte."
984,"Wahrscheinlich im ehemaligen Amt Gebrazhofen (https://books.google.at/books?id=mmQAAAAAcAAJ&pg=PA351&lpg=PA351&dq=luttensperg&source=bl&ots=rYcO6H8Xwl&sig=ACfU3U3OfIvWJAJnMNV500EguvPHCX9HGQ&hl=de&sa=X&ved=2ahUKEwjuzeSwppXoAhVHQUEAHTm1DasQ6AEwAHoECAIQAQ#v=onepage&q=luttensperg&f=false), dort Luttensperg. Dieses könnte mit dem aktuellen ""Luttolsberg"" identisch sein, einer Gemakrung von Wuchzenhofen, das ein OT von Leutkirch im Allgäu ist. Aus dem nahen Aitrch kommt eine gleichnamige Person mit identischen Gütern (Wittmann Christoph Fische) - aber doch unsicher!"
987,Evtl. Lambach [?]
988,"Evtl. Schönreith in OÖ. Der Transport von Holz deutet allerdings auf einen Ort im heutigen Bayern hin.

Anm. AS: Ein ""Simon Emer(s)"" kann in den Matriken von Schönering nachgewiesen werden. 
Beruf: ""pistor""/Bäcker; das bezogene Holz dürfte daher wohl den Bedarf der Bäckerei widerspiegeln. Es könnte sich daher bei ""Schönreith"" am ehesten um eine Verschreibung von ""Schönering"" handeln. 
Die Nachschau in den Matriken von Schönreith in OÖ (Wartberg ob der Aist) hat ebenso wenig ergeben wie die Matriken von ""Schönreit"" als OT von Trostberg in Bayern.
Möglich wäre evtl. auch eine Kombination aus ""Schönering"" und dem benachbarten ""Reith""???"
989,OT von Eging am See.
990,Bad Wimsbach-Neydharting
992,Heute OT von Windorf.
993,"Entweder indent mit Wesendorf oder Wetzendorf in der Gemeinde Esternberg (heute OÖ, ehemals Innbayern)."
995,"Klaffmühle ist ein Ortsteil von Tittmoning.
Die Zuordnung zur Gemeinde Asten in OÖ als Alternative ist unwahrscheinlich, da der Schiffführer Trenker Georg unter Klaffmühle und Tittmoning kommt.
Heute gehört Tittmoning zu Bayern, historisch jedoch zu Salzburg. "
998,"Unklar: Evtl. Mondsee (aber einstweilen nichts in den MAtriken gefunden), unwahrscheinlich ist Morsee in der Schweiz (jetzt: Morges).
Zurückgestellt! Hans Trepp kommt mit Pflastersteinen."
999,Mehrere Orte dieses Namens in Deutschland und Österreich. Wahrscheinlich in Niederbayern oder Oberösterreich.
1000,Heute in Aschach.
1003,"Zu W. gibt es in den AMP (1706-1740) nur eine Nennung: ""Johann Langruber"" transportiert 1709 Korn donauabwärts. Anhand der Matriken konnten Straßwalchen, W. als OT von Hollenstein an der Ybbs und W. als OT von Vöcklamarkt ausgeschlossen werden. Soweit die Matriken durchgesehen werden konnten, wurde auch kein Hinweis auf eine Familie ""Langruber"" in den Matriken von Tittmoning und Petting, die beide über einen OT W. verfügen, gefunden. Unwahrscheinlich ist überdies der Tiroler Ort W., ein Weiler der Gemeinde Steeg (Pfarre Holzgau)."
1004,"Es kommen zwei Lieferungen mit Kohlen aus H. 
Da viel Kohle aus Esternberg, Dietzendorf etc. kommt - Überprüfung von Möglichkeiten im Inn- und Hausruckviertel. Dabei auf Hackendorf gestoßen. Überprüfung in den Pfarrmatriken von St. Aegidi ergab einen eindeutigen Treffer! Auch die Anlehnung an ""Häckendorf"" nach SCHIFFMANN passt.
Es gibt nur eine Person aus H., Martin Stadlinger: Eintrag im Trauungsbuch: https://data.matricula-online.eu/de/oesterreich/oberoesterreich/st-aegidi/201%252F01/?pg=13
[Unverhältnismäßiger Arbeitsaufwand dafür: 6 Stunden, und dann auch nur mit Glück gefunden...]"
1006,Evtl. identisch mit Luttenberg/Luttensperg/Luttolsberg ??? Siehe Wittmann Christoph!
820,Evtl. Burglengenfeld (ziemlich sicher - siehe Augustin Scheller)
1009,Zwischen Tuntenhausen (tu felix Germania!) und Großkarolinenfeld bei Rosenheim.
1012,Es werden nur Schnecken transportiert!
1015,"Esternberg, heute Oberösterreich."
1016,"Reichsritterschaftlicher Besitz, Schwaben, Kanton Kocher. Daher eigentlich Schwäbischer Ritterkreis.
Heute Teil Bissingens, Lk. Dillingen an der Donau.

"
1017,Mehrere Orte in Bayern: https://de.wikipedia.org/wiki/Aicher. Evtl. identisch mit Aicha oder Niederalteich.
1019,"https://de.wikipedia.org/wiki/Schloss_Hagen_(Linz)
Im Besitz der Familie von Salaburg seit 1720
https://www.ooegeschichte.at/fileadmin/media/migrated/bibliografiedb/hjstl_1971_0033-0076.pdf"
1020,"Heute Teil von Tapfheim, Landkreis Donau-Ries"
1022,"Identisch: Schaunberg und Schaunburg -> liegt in der Gemeinde Schaumburg, OT von Hartkirchen."
1023,"Unter R. scheint in den AMP nur eine Person, Christoph Koch, auf. Das hauptsächlich transportierte Gut (Pflastersteine) würde am ehesten für den Bereich zwischen Lechbruck und Schongau bis ins Allgäu sprechen. Der OT R. von Oberteuringen liegt für den Donauhandel und das transportierte Gut weit ab. Ein Ort ""Rametzhofen"", OT von Bischofstsetten, könnte nur als Zielort der Fracht/Heimatort des Floßführers in Frage kommen und scheint wenig plausibel - insbesonderer, da Koch auch einmal Pflatersteine für ein Kloster in Pupping transportiert und ein anderes Mal geistliche Ware eines Händlers aus Garmisch mitnimmt.
Auch Ranshofen dürfte nicht in Frage kommen, da die Güter nicht passen."
