personenId,bemerkung
13,Krems-Datenbank. Wiener Niederleger.
25392,Mitglied einer berühmten Orgelmacherfamilie - https://de.wikipedia.org/wiki/Freundt_(Familie)
25393,"In diesem Falle höchstwahrscheinlich St. Andrä vor dem Hagenthale, da am 4.4.1652 eine Orgel aus Passau geliefert wurde und dieser Ort damals (bis 1803) im Besitz des Bistums Passau war, St. Andrä an der Traisen hatte ein Kloster, war aber keine Pfarre."
25433,"Alkoven in OÖ ergibt sich, da er ein Plättelrecht und 20 Pfund Haare besaß. Außerdem gibt es einen Hauser Wolf aus dem benachbarten Hartheim."
25464,"Zur Kaufmannsfamilie Ducrue in Augsburg siehe Mark Häberlein/Michaela Schmölz-Häberlein, Art. ""Obwexer"", in: Augsburger Stadtlexikon."
25465,"Maler und Kupferstecher. Siehe G. K. Nagler (Bearb.), Neues allgemeines Künstler-Lexikon (...), Bd. 5, München 1837, S. 508, ""Haid, Johann Jakob""."
7114,"Johann Carl Paritius, Allerneuste und bewährte Nachricht von der des Heil. Röm. Reichs Freyen Stadt Regensburg, Regensburg, 1753, S. 137."
16762,"Johann Georg Bräuning und Söhne bei Paritius, 1753, S. 137."
3181,"Paritius, 1753, S. 137 (Degler)."
6993,"Herkunft siehe KWNB. Bürgerlicher Händler. Merkantilprotokoll, fol. 251."
8794,"Bei Schmidt, Entstehung der Neustadt Erlangen, 64, wird ein Pierre Philippe Sabateri genannt."
3906,"Philipp Joseph Heimerl und sein Vater (Johann) Wolfgang Heimerl waren von 1723 bis 1740 Appaltatoren der Hoftheater und auch für deren Ausstattung zuständig. Ausführlich dazu Andrea Sommer-Mathis, Hoftheater und Hofoper. Merkantilprotokoll, fol. 460.
Stammen aus Plan in Böhmen: https://www.musiklexikon.ac.at/ml/musik_H/Haymerle_Familie.xml"
12256,"Hofbefreiter Händler. Merkantilprotokoll, fol. 461."
753,"Merkantilprotokoll, fol. 462."
18923,"Hofbefreiter Leinwandhändler. Merkantilprotokoll, fol. 464."
17873,"Philipp Joseph Heimerl und sein Vater (Johann) Wolfgang Heimerl waren von 1723 bis 1740 Appaltatoren der Hoftheater und auch für deren Ausstattung zuständig. Ausführlich dazu Andrea Sommer-Mathis, Hoftheater und Hofoper. Merkantilprotokoll, fol. 459.
Stammen aus Plan in Böhmen: https://www.musiklexikon.ac.at/ml/musik_H/Haymerle_Familie.xml"
12955,"Hofbefreiter Leinwandhändler. Merkantilprotokoll, fol. 466: ""Johann Zacharias""."
139,"Bürgerlicher Händler. Merkantilprotokoll, fol. 467."
25591,"""so sich wegen der reformation auß dißem landt begeben"""
12338,"Vgl. den gleichnamigen Wiener Niederleger in Bericht über den Einzug der türkischen Botschaft in Wien, 12. Februar 1700, in: Mercurii Relation, oder Wochentliche Reichs Ordinari Zeitungen von underschidlichen Orthen, Anno 1700, Littera H., Num. 8, 20. Februarii."
70,"Norbert Willisch, ""Es kennt mich dort keiner mehr... und keiner kennt mich auch hier"". Zum 175. Todestag des Riesengebirgsmalers Sebastian Carl Reinhardt, Ostbairische Grenzmarken. Passauer Jahrbuch für Geschichte, Kunst und Volkskunde 46 (2004) 167-191, hier 179."
25651,Ernst Adalbert - https://de.wikipedia.org/wiki/Ernst_Adalbert_von_Harrach
25764,Biographie: https://www.wien.gv.at/wiki/index.php/Michael_von_Zoller
25767,August Friedrich von Seydewitz: https://de.wikipedia.org/wiki/August_Friedrich_von_Seydewitz
28990,"aus Kremsier, siehe https://books.google.at/books?id=usxKAQAAMAAJ&q=Lazarus+Pollack&dq=Lazarus+Pollack&hl=de&sa=X&ved=0ahUKEwiFtsaNl_rXAhVLZVAKHbYHA_4Q6AEIJzAA
"
25911,Ksl. Hofmaler: https://en.wikipedia.org/wiki/Frans_van_Stampart
25916,"Herkunft unsicher.
Da er mit Gold- und Silberwaren kommt und dafür Ulmer Schiffleute beauftragt, dürfte Schwäbisch Gmünd doch richtig sein. Im 17. und 18. Jahrhundert erlebte Schwäbisch Gmünd eine Blüte der Glod- und Silberschmiedekunst. Siehe dazu die Bemerkung in wikipedia, Geschichte, 18. Jahrhundert: https://de.wikipedia.org/wiki/Schw%C3%A4bisch_Gm%C3%BCnd#Geschichte"
25935,"Hs. 136, pag. 1129: Kommandant in Portugal"
22573,Alternativer Nachname: Niller.
25941,Lesung des Nachnamens unsicher
858,"Herkunft Wien: Hs. 136, pag. 1163."
25972,"Lokale Zuordnung unsicher, Quelle: ""Vring""."
26109,Gaston Pierre de Lévis-Mirepoix: https://de.wikipedia.org/wiki/Liste_der_franz%C3%B6sischen_Botschafter_in_%C3%96sterreich
14938,"Kaiserlicher (...) Staats= und Stands Calender (...) [1723] (Wien), 243."
1037,"Kaiserlicher (...) Staats= und Stands Calender (...) [1723] (Wien), 243; Merkantilprotokoll, fol. 332."
2322,"Kaiserlicher (...) Staats= und Stands Calender (...) [1723] (Wien), 243."
5215,"Kaiserlicher (...) Staats= und Stands Calender (...) [1723] (Wien), 243."
1847,"Kaiserlicher (...) Staats= und Stands Calender (...) [1723] (Wien), 243."
6518,"Niederleger: Kaiserlicher (...) Staats= und Stands Calender (...) [1723] (Wien), 243."
142,"Wiener Niederleger: Kaiserlicher (...) Staats= und Stands Calender (...) [1723] (Wien), 243; Merkantilprotokoll, fol. 453."
299,"Niederleger: Kaiserlicher (...) Staats= und Stands Calender (...) [1723] (Wien), 243."
2403,"Niederleger: Kaiserlicher (...) Staats= und Stands Calender (...) [1723] (Wien), 243."
26191,Vorname Quelle: Moses.
157,"Niederleger. Senfelder, Gottesacker, 267; Kaiserlicher (...) Staats= und Stands Calender (...) [1723] (Wien), 243."
1712,"Niederleger: Kaiserlicher (...) Staats= und Stands Calender (...) [1723] (Wien), 243; Merkantilprotokoll, fol. 32."
471,"Niederleger. Senfelder, Gottesacker, 262, 266; Kaiserlicher (...) Staats= und Stands Calender (...) [1723] (Wien), 243."
8300,"Niederleger: Kaiserlicher (...) Staats= und Stands Calender (...) [1723] (Wien), 243."
13291,Die Herkunft Wien ist in den AMP mehrfach genannt.
3910,"Niederleger: Kaiserlicher (...) Staats= und Stands Calender (...) [1723] (Wien), 243."
7534,"Wiener Niederleger: Kaiserlicher (...) Staats= und Stands Calender (...) [1723] (Wien), 243 (Wurmastin, Hoflieferant); Merkantilprotokoll, fol. 36 bzw. fol. 95 (der Jüngere)."
1725,"Hofbefreiter Händler: Kaiserlicher (...) Staats= und Stands Calender (...) [1723] (Wien), 243; Merkantilprotokoll, fol. 468."
13444,"Quelle: ""Hr. Peter in Paumgartten"" bzw. ""peter im Paumbgartten"". Es ist unwahrscheinlich, dass hier mit ""Paumgartten"" ein Ort gemeint ist, jedoch ist es nicht völlig auszuschließen. Die Identifizierung der Person ist schwierig, weil ein ""Schützling"" Goethes ""Peter im Baumgarten"" hieß."
580,"Alternativer Vorname: Gio Marina bzw. Gio Maria. Bürgerlicher Handelsmann. Merkantilprotokoll, fol. 5."
26281,"Nachname und Herkunft unsicher.
In den Matriken von Iggensbach keinen Hinweis af M.K. gefunden."
26296,"Nachname Quelle: ""Pämer""."
26298,Herkunft unsicher. Evtl. Alkoven in Oberösterreich.
26313,"Nachname Quelle: ""Denner""."
24968,Sicherlich nicht indentisch mit dem im 18. Jh. tätigen Johann Ständl aus Laufen.
2410,"Jetztlebende Kauffmannschafft, S. 141."
26346,Nachname unlesbar. Im Original prüfen.
26353,http://www.salesianerinnen.at/unser-kloster/die-geschichte/
26381,Lesung Nachname unsicher.
26382,Nachname Quelle: Duzinger.
26388,Lesung unsicher.
1456,"Nachname auch ""Harckh"", ""Hierth""."
1146,"Alternativer Vorname: Carolo. Bürgerlicher Handelsmann. Merkantilprotokoll, fol. 49."
26428,Lesung Nachname unsicher.
967,"Wein- und Bierschenk. Paritius, 1722, 131."
26447,Lesung Nachname unsicher.
2697,"Bürger und Schiffmann zu Pleinting. Siehe DA Passau, Pfarre Pleinting, 002_01, Taufen 1686-1721, pag. 95 (9.11.1705: Vater eines Sohnes)."
5587,"Zur Herkunft siehe DA Passau, Pfarre Pleinting, Buch 002_01, Taufen 1686-1721, pag. 102 (20.6.1707): Bürger und Schiffmeister."
17219,"Zur Herkunft siehe Geburt von Johann Georg Geineder in DA Passau, Pfarre Pleinting, Buch 002_01 (Taufen 1686-1721), pag. 112 (11.4.1709)."
26483,Nachname unsicher.
26504,"Normierung des Namens und Ergänzung ""Linz"" nach Hanns Kreczi, Linzer Häuserchronik (Linz 1941) 45."
26512,Lesung Familienname unsicher.
26541,"In Buch 94 (1709), pag. 27 als ""Ihro Gnaden"" bezeichnet.
Wappen:
https://www.arcanum.hu/hu/online-kiadvanyok/Siebmacher-siebmacher-wappenbuch-1/der-adel-von-ungarn-magyarorszag-2/csaladok-29/locher-v-lindenheim-490E/"
26543,Graf August Christoph von Wackerbarth: https://de.wikipedia.org/wiki/August_Christoph_von_Wackerbarth
26570,Lesung Nachname unsicher.
26571,Lesung Nachname unsicher.
26586,"Vorname Quelle: ""Fronciscus""."
26588,"Nachname unsicher: ""Sormosser"" [?], ""Khormosser"" [?]"
26603,Nachname sehr unsicher. Person wahrscheinlich aus Hallein.
27455,"Quelle: ""Georg Beret Sophoyer"". Evtl. ist ""Sophoyer""/Savoyer der Familienname und keine Herkunftsangabe."
26662,Lesung Nachname unsicher.
31810,Lesung des Nachnamens unsicher: Schnugardt oder Schungardt?
26695,"Lesung Nachname unsicher: ""Schenlh"" [?]."
26699,"Familienname evtl. ""Papp""."
26709,"Schönfeld, Studien zur Wirtschaftsgeschichte, 41."
26733,Nachname Quelle: Wilperger.
26773,https://de.wikipedia.org/wiki/K.u.k._Dragonerregiment_%E2%80%9EGraf_Montecuccoli%E2%80%9C_Nr._8
26776,Lesung Nachname unsicher.
26788,Lesung unsicher.
26808,"Familienname evtl. ""Woyrin""."
26826,"Eberhard Friedrich Freiherr von Neipperg.
https://de.wikipedia.org/wiki/Liste_der_kaiserlichen_Generale_der_Fr%C3%BChen_Neuzeit/N"
26840,Lesung Nachname unsiche.
26875,"Quelle: ""Kinsemb, Kinsen, Künsen, Kinsemb [Kinsamb?].Transportiert Tuff, Holz etc.
Künzing nicht auszuschließen, aber noch kein eindeutiger Nachweis gefunden."
27209,"""Biebl"" [auch Beibl] scheinen zahlreich in den Matriken von Übersee (am Chiemsee) auf: Siehe https://dfg-viewer.de/show?tx_dlf%5Bdouble%5D=0&tx_dlf%5Bid%5D=https%3A%2F%2Fdigitales-archiv.erzbistum-muenchen.de%2Factaproweb%2Fmets%3Fid%3DRep_f6b8227e-6d0c-4dbf-a847-09d7652f2213_mets_actapro.xml&tx_dlf%5Bpage%5D=82&cHash=9fd386a4c67ebbf705a6b8aeac3990c3"
26877,"Nachname unsicher. Quelle: ""Buiretton"" [?]"
26878,"Person unsicher: Quelle ""Füscher Veitl"". Evtl. ist ""Fischer"" eine Berufsbezeichnung."
26879,"Evtl. ist ""Richter"" eine Funktionsbezeichnung."
26881,"Nachname Quelle: ""Poder""."
26889,"Lesung unsicher.
Siehe auch die unterschiedlichen Personen ""Santini"" und ""Fantini""!"
9434,"Messerschmied. Kreczi, Linzer Häuserchronik, 75."
30097,Lesung des Nachnamens unsicher.
26920,Lesung Nachname unsicher.
26975,"In Hs. 96 (1711), pag. 270 ausdrücklich als jüdisch bezeichnet."
27011,Sohn getaufter Juden. https://www.wien.gv.at/wiki/index.php/Engelskirchnerpalais
27015,"Quelle Nachname: ""Ekher""."
27018,Kürassierregiment 5 der ksl. Armee. https://de.wikipedia.org/wiki/Liste_der_Kavallerieregimenter_der_kaiserlich-habsburgischen_Armee_der_Fr%C3%BChen_Neuzeit
27019,Lesung Nachname unsicher.
27025,"Gesandter Cosimos III. in Wien. Vgl. Aretin, Das Alte Reich, Bd. 2, S. 354f."
26751,"Schwertfeger. Grieb, Nürnberger Künstlerlexikon, 919."
27064,Friedrich IV. von Dänemark
16143,"Alternativ: ""gmaines Marckht Preuhaus""."
26563,"Alternativer Name z. B. Hs. 94 (1709), pag. 329: ""Maximilian Ernstleithner""."
26822,"Alternativer Nachname: ""Beller""."
27098,Vorname: Pierre. Hofbefreiter Handelsmann. Siehe dessen Verlassenschaftsabhandlung: AT-OeSTA/HHStA HA OMaA 664-1812 (Peter Gerveth): https://www.archivinformationssystem.at/detail.aspx?ID=2853617
1108,"Zur Herkunft siehe DA Passau, Pfarre Pleinting, Buch 002_01, Taufen 1686-1721, pag. 102 (20.6.1707): Bürger und Schiffmeister."
27139,"""von Parma"" evtl. kein Familienname sondern Bezeichnung für den Botschafter."
27160,"Vorname Quelle: ""Bernordo""."
27208,Ehefrau des Johann Koppenjäger aus Linz.
27223,"Quelle: ""Hr. in Paumgartten"". Es ist unwahrscheinlich, dass hier mit ""Paumgartten"" ein Ort gemeint ist, jedoch ist es nicht völlig auszuschließen. "
27231,Emanuel Willius: http://saebi.isgv.de/biografie/Emanuel_Willius_(um_1650-1728)
27256,"Quelle: ""Hr. Lischon im Paungartten"". Es ist unwahrscheinlich, dass hier mit ""Paungartten"" ein Ort gemeint ist, jedoch ist es nicht völlig auszuschließen. 
Es gibt auch eine Firmenbezeichnung ""Lischon und Paumgartner"" bzw. Personen mit dem Familiennamen ""Lischon"" oder ""im Paumgartten"" bzw. Paumgarten, Paumgartner.
"
27266,Ksl. General: https://de.wikipedia.org/wiki/Liste_der_kaiserlichen_Generale_der_Fr%C3%BChen_Neuzeit/G
27311,"Joseph Dominik von Lamberg, Bischof von Passau: https://de.wikipedia.org/wiki/Joseph_Dominikus_von_Lamberg"
27827,Lesung Nachname unsicher.
27354,Lesung Familienname unsicher.
27358,Lesung Familienname unsicher.
5394,"Alternative Bezeichnung: ""Graf am Rannariedl""."
2873,"Serles, Metropole, 106f."
26691,"Hs. 94 (1709), pag. 103: ""Johann und Zacharias Leistner"". Evtl. handelt es sich um eine Firma und um keine Person."
787,"Familienname wahrscheinlich identisch mit ""Stoss"". Dieser ist ebenso in der Gegend zwischen Schongau und Hohenfurch verbreitet."
27473,In der Quelle nicht als Jude bezeichnet.
27491,"""B5. Johann Traugott (* 13. Februar 1666, † 25. Juli 1716 Passau), Domherr 1678, Domdekan zu Passau 1713"": https://de.wikipedia.org/wiki/Stammliste_der_Kuefstein"
27531,Ludwig von Herbeville (1635-1709): https://de.wikipedia.org/wiki/Ludwig_von_Herbeville
11611,Stadtratssenior und Handelsmann zu Brixen: https://www.google.at/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=0ahUKEwiB3Jjj3uXWAhUEbFAKHUddBcwQFggtMAA&url=http%3A%2F%2Fwww.provinz.bz.it%2Fkunst-kultur%2Flandesarchiv%2Fadels--familien--und-hausarchive.asp%3Fnews_action%3D300%26news_image_id%3D803412&usg=AOvVaw0oSyadyclfOIhmXL0yrQzi
26736,Alternativer Nachname: Huebner.
27574,Ksl. Kriegskommissar in München: https://de.wikipedia.org/wiki/Kaiserliche_Administration_in_Bayern
27598,"Quelle: ""stuckhaubtman v. Inglstatt in Underössterreich"". Wahrscheinlich: ""nach Unterösterreich"". "
27630,"Lesung Nachname unsicher: ""Rif"" [?], ""Rih"" [?]"
3960,"Alternativer Vorname: ""Johann Max""."
27637,Lesung Nachname unsicher.
102,Alternativ: Pfleger von der Ranna.
3697,"Alternativ: [der] ""steyerische mössing handler"""
12458,https://de.wikipedia.org/wiki/Johann_Adolf_von_Metsch
27693,Johann Jakob von Hamilton. Besitzer der Grafschaft Neuburg am Inn. https://de.wikipedia.org/wiki/Jakob_von_Hamilton
4097,"Die Herkunft aus Neuburg am Inn ergibt sich aus der Beziehung zu Haarschedl und den Diensten für den Besitzer der Herrschaft Neuburg, Graf Hamilton."
27860,"Niederleger. Senfelder, Gottesacker, 269; Thomas Bremer (Hg.), Grenzen überschreiten. Beiträge zur deutsch-ungarischen Kulturwissenschaft, Halle 2001, 35."
39461,Die Herkunft ist evtl. eine Verschreibung von Kufstein.
27893,"Lesung Nachname unsicher.
Evtl. eine Verballhornung von ""Ehrner""?"
27915,"https://www.europeana.eu/de/item/08568/dokumente_html_obj67101171
https://www.deutsche-biographie.de/pnd129126136.html#indexcontent"
27852,auch ksl. Hofkriegsratskommissar
28004,"Hofkriegsrat. Vgl. F. Heller (Hg.), Militärische Korrespondenz des Prinzen Eugen von Savoyen, Bd. 1 (Wien 1848)."
28069,"Wahrscheinlich Kardinal Hannibal Albani, ab 1709 außerordentlicher Nuntius am Kaiserhof. Vgl. Michael Ranft, Merkwürdige Lebensgeschichte aller Cardinäle (...), Teil 3 (Regensburg 1772), 41."
8674,"Auch Jesuiten im ""Unteren Collegium"". Siehe https://www.wien.gv.at/wiki/index.php?title=Jesuitengeb%C3%A4ude"
26634,"Michael Diefenbacher u.a., Das Nürnberger Buchgewerbe (Nürnberg 2003) 657 u.ö."
28120,"Wohl Johann Stephan Zauchner. Vgl. Bachleitner, Eybl, Fischer, Geschichte des Buchhandels in Österreich, 76f."
28137,Lesung sehr unsicher.
28181,Franz Ferdinand von Salaburg.
10031,"Alternative Vornamen: Anophrius, Ambrosius. NAch den Tölzer Matriken aber eindeutig Onuphrius!
https://dfg-viewer.de/show?tx_dlf%5Bdouble%5D=0&tx_dlf%5Bid%5D=https%3A%2F%2Fdigitales-archiv.erzbistum-muenchen.de%2Factaproweb%2Fmets%3Fid%3DRep_d49f7c04-5cd1-48cd-884f-cad78c5e1932_mets_actapro.xml&tx_dlf%5Bpage%5D=110&cHash=83d2b6991a0f38fe399571766c5fb705"
719,"Ein Emanuel Sandtreuter, Händler steirischer Eisenwaren, aus Basel, wohnhaft in Nürnberg ist erwähnt bei Hans Neidinger,
Die Entstehung der evangelisch-reformierten Gemeinde in Nürnberg als rechtsgeschichtliches Problem, in: MVGN 43 (1952) 225-340, hier 247. Da dessen Hochzeit bereits 1667 stattfand, handelt es sich bei der in den Aschacher Mautprotokollen genannten gleichnamigen Person wahrscheinlich um einen Nachkommen bzw. um eine gleichnamige Firma.
Fischer, Blaue Sensen, 178; Bayerisches Hauptstaatsarchiv, Reichskammergericht, Bd. 12, Nr. 5092, S. 7."
24634,"Ein Alexander Süß aus Nürnberg ist erwähnt bei Hans Neidinger,
Die Entstehung der evangelisch-reformierten Gemeinde in Nürnberg als rechtsgeschichtliches Problem, in: MVGN 43 (1952) 225-340, hier 340. "
1000,"Jakob Blommart aus Nürnberg ist erwähnt bei Hans Neidinger,
Die Entstehung der evangelisch-reformierten Gemeinde in Nürnberg als rechtsgeschichtliches Problem, in: MVGN 43 (1952) 225-340, hier 340. 
Zur Unterscheidung von B.J. der 1650er Jahre hier das d.J. eingefügt. [AS]"
1153,"Zillner, Geschichte der Stadt Salzburg, 350; https://www.sn.at/wiki/Lehrpergerhaus."
907,"Christian Paurnfeind (* 1655, † 1718), Rats- und Handelsherr zu Salzburg: http://www.salzburg.com/wiki/index.php/Paurnfeind"
28247,Evtl. Oberstkämmerer Graf Carl Wallenstein.
28248,Heinrich Franz von Mansfeld: https://de.wikipedia.org/wiki/Heinrich_Franz_von_Mansfeld
8645,Alternativer Vorname: Marx.
28285,"Vgl. ""Summarium documentorum. Daß anheit zu End gesetztem Dato wegen meiner Albrecht Ernst Plato an die arrestirte Veronica Isackinn, ... habenden Anforderungen"" (1758) "
28289,sachsischen reichs hofrath
28330,"Als ""Marckus Tiepollin"" in Hs 95 (1710), pag. 423, bezeichnet.

Jedoch in der Gesandtschafterliste unter:

Lorenzo Tiepolo (1708–1711): https://de.wikipedia.org/wiki/Liste_der_venezianischen_Gesandten_in_%C3%96sterreich"
1001,"Geb. 1674 in Nürnberg, dort tätig. Joseph Heller, Die bambergischen Münzen chronologisch geordnet und beschrieben (Bamberg 1839)72."
28397,"Fleischhacker zu Straßham, wird am 4. November 1720 Vater eines Sohnes. OÖLA, Pfarre Alkoven, Taufbuch 04 (Taufen 1698-1722), 98: http://data.matricula-online.eu/de/oesterreich/oberoesterreich/alkoven/101%252F04/?pg=98"
28401,Quelle: hiesiger hr. leithnant
28409,"Familienname Quelle: ""Schmelezling""."
12804,"Familienname Quelle: ""Dutini""."
28418,Lesung Vorname unsicher.
28420,"Evtl. ""Hofwirt"" ein Familienname. 
Keinen Eintrag zu einem ""Hofwirt"" in den Matriken von Kirchberg ob der Donau gefunden (danach aber auch nicht systematisch gesucht)."
32651,Evtl. handelt es sich bei dieser Person um einen osmanischen Untertanen.
28432,Lesung Familienname unsicher.
28435,"Evtl. ist mit ""v. Lineburg"" auch der Herkunftsort gemeint."
5451,"Vater eines Kindes am 11. Feb. 1716. Bezeichnet als ""civis et mercator"". Pfarre Putzleinsdorf, Taufbuch 02 (1716-1784), 00002: http://www.data.matricula.info/php/view.php?ar_id=3670&link=503332x2#&posX=0.03765690376569038&posY=0.23709902370990238&zoom=0.07500000000000001&path=d8c7c76bf13335ecc76bf761eeecc76bf7dfdfdfdfc76bf7d06e6d6cede1ececdd6b61333561eeecdfdfdfdfe1ecc76bf7d06e6d6cede1ececdd6b61333561eeecdfdfdfdfe1ec6be1e1e1e1ecc739f13f"
167,"Taufpate eines Kindes am 12. April 1716 . Bezeichnet als ""civis et mercator"". Pfarre Putzleinsdorf, Taufbuch 02 (1716-1784), 00002: http://www.data.matricula.info/php/view.php?ar_id=3670&link=503332x2#&posX=0.03765690376569038&posY=0.23709902370990238&zoom=0.07500000000000001&path=d8c7c76bf13335ecc76bf761eeecc76bf7dfdfdfdfc76bf7d06e6d6cede1ececdd6b61333561eeecdfdfdfdfe1ecc76bf7d06e6d6cede1ececdd6b61333561eeecdfdfdfdfe1ec6be1e1e1e1ecc739f13f"
14307,"Alternative Bezeichnung: ""cammer referendarius"""
28445,"Schwedischer Sekretär in Wien: Historischer Mercurius (...), Julius, 31. Teil (Augsburg 1714), 314.
https://books.google.at/books?id=fIBBAAAAcAAJ&pg=PA313&lpg=PA313&dq=%22von+sternhok%22&source=bl&ots=sM4b7bmnx2&sig=oNp_X_znjBa5uhFL3ydKJgYlDtM&hl=de&sa=X&ved=0ahUKEwjAnt6a68DXAhXDIVAKHUdGAjUQ6AEILzAA#v=onepage&q=%22von%20sternhok%22&f=false"
